id,release_date_x,movie,production_budget,domestic_gross_x,worldwide_gross,profit,popularity,release_date_y,title_x,vote_average,vote_count,rating_x,genre,director,writer,theater_date,dvd_date,review,rating_y,fresh,critic,top_critic,publisher,date,title_y,domestic_gross_y,foreign_gross,year,profit_margin,gross_margin
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005",This is the cinema's lightest and sharpest appraisal of communism.,,fresh,Unknown,0,n+1,"November 26, 2018",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005","This is not merely a Garbo film, it is a Lubitsch film, and the result is enchanting.",,fresh,Graham Greene,0,The Spectator,"May 8, 2018",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005","The romantic roundelay, linking fine emotions with fine lingerie, is shadowed by the brutality of Soviet tyranny.",,fresh,Richard Brody,1,New Yorker,"May 9, 2016",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005","This column has generally no quarrel with scene-to-scene entertainment, serving a legitimate demand for relaxation, though it adds up to nothing. But the entertaining gags of this picture add up to something, and it is not pleasant.",,rotten,Franz Hoellering,0,The Nation,"January 18, 2013",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005","This one is neither crude clowning nor crude prejudice, but a literate and knowingly directed satire which lands many a shrewd crack about phony Five Year Plans, collective farms, Communist jargon and pseudo-scientific gab.",,fresh,Whittaker Chambers,1,TIME Magazine,"January 15, 2013",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005","Ninotchka is delicate flirtation and political satire made into a perfect whole, and a reminder of skills that studio writers have largely lost.",5/5,fresh,Joshua Rothkopf,1,Time Out,"December 27, 2012",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005","Iridescent and teaming with vitality, Garbo glows in her penultimate film.",4/5,fresh,David Parkinson,0,Empire Magazine,"February 10, 2012",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005","Ninotchka stands as one of the finest films Lubitsch made. It was reportedly one of the director's own favorites among his films, and it's easy to see why.",,fresh,Matt Bailey,0,Not Coming to a Theater Near You,"March 1, 2011",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005","Great, but kids may need historical context.",4/5,fresh,Nell Minow,0,Common Sense Media,"December 26, 2010",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005",The masterpiece among Lubitsch's later films.,9/10,fresh,Tim Brayton,0,Antagony &amp; Ecstasy,"November 23, 2009",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005","It's comedy is rooted in classic sentimentality, but the dialog is often hammer and sickle sharp.",,fresh,Cole Abaius,0,Film School Rejects,"February 11, 2009",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005",It is a film that blends pratfalls and a sophisticated comedy of manners.,,fresh,Unknown,0,Film4,"February 3, 2009",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005",Selection of Ernst Lubitsch to pilot Garbo in her first light performance in pictures proves a bull's-eye.,,fresh,Variety Staff,1,Variety,"February 3, 2009",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005","The satire may be mostly a matter of easy contrasts, but the lovers inhabit a world of elegance and poise that is uniquely and movingly Lubitsch's.",,fresh,Dave Kehr,1,Chicago Reader,"February 3, 2009",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005","This was Garbo's first comedy and second last film. And it's a unique role for her, first because she starts off as a dour, cold comrade with no sense of humour, and second because she laughs herself into a love of capitalist vices.",,fresh,Urban Cinefile,0,Urban Cinefile,"April 5, 2008",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005",It's Garbo's next-to-last film and first American comedy.,B,fresh,Dennis Schwartz,0,Ozus' World Movie Reviews,"February 20, 2008",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005",Garbo laughs ... and the rest of us revel in a comedy delight.,5/5,fresh,Carol Cling,0,Las Vegas Review-Journal,"March 3, 2006",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005","It's still consistently amusing, and Garbo throws herself into the fray with engaging vigour.",,fresh,Geoff Brown,1,Time Out,"January 26, 2006",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005","...thanks to Garbo, its supporting cast, and director Ernst Lubitsch's magic touch, it remains one of Hollywood's most sparkling products.",8/10,fresh,John J. Puccio,0,Movie Metropolis,"September 6, 2005",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005",One of the sprightliest comedies of the year.,,fresh,Frank S. Nugent,1,New York Times,"May 20, 2003",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005","Its legend isn't really justified, but it's good",4/5,fresh,Ken Hanke,0,"Mountain Xpress (Asheville, NC)","July 30, 2002",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005","one of Garbo's greatest hits, still a treat to watch",4/5,fresh,James Sanford,0,Kalamazoo Gazette,"July 29, 2002",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005","While Ninotchka may lack something for the masses, it must be catalogued as a triumph for all concerned.",,fresh,Unknown,0,Boxoffice Magazine,"June 5, 2002",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005",Enchanting.,4/5,fresh,Nell Minow,0,Movie Mom,"April 13, 2002",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005",The film bubbles merrily throughout.,5/5,fresh,Unknown,0,TV Guide,"January 1, 2000",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005",A highly enjoyable comedy -- one of the greatest ever made.,,fresh,Jeffrey M. Anderson,0,Combustible Celluloid,"January 1, 2000",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005","entertaining and worth seeing for Garbo, one of the first magnetic screen presences",4/5,fresh,David Bezanson,0,Filmcritic.com,"January 1, 2000",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005","Ernst Lubitsch may have thought he was only poking fun at another country, but he was actually poking fun at the future.",,fresh,Mark R. Leeper,0,rec.arts.movies.reviews,"January 1, 2000",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005",,4/5,fresh,Philip Martin,0,Arkansas Democrat-Gazette,"August 14, 2005",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
93,"May 27, 2016",X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,364537546.0,12.71,1959-07-01,Anatomy of a Murder,7.9,359,R,Classics|Comedy|Drama|Romance,Ernst Lubitsch,Charles Brackett|Billy Wilder|Walter Reisch|Melchior Lengyel,"Nov 3, 1939","Sep 5, 2005",,5/5,fresh,Jeffrey Westhoff,0,"Northwest Herald (Crystal Lake, IL)","October 17, 2002",X-Men: Apocalypse,155400000.0,388500000,2016,2.047963741573034,0.7134898954993246
95,"Jun 6, 2014",Edge of Tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,15.799,1998-07-01,Armageddon,6.7,4267,R,Drama|Sports and Fitness,Ben Younger,Ben Younger,"Nov 18, 2016","Feb 14, 2017","Teller is appreciably committed to the character, but he's only given one note to play, his full-bodied passion wasted on a movie that would rather win on points than go for the knockout.",C,rotten,David Ehrlich,1,indieWire,"November 14, 2018",Edge of Tomorrow,100200000.0,270300000,2014,1.0816924494382023,0.7295678837986127
95,"Jun 6, 2014",Edge of Tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,15.799,1998-07-01,Armageddon,6.7,4267,R,Drama|Sports and Fitness,Ben Younger,Ben Younger,"Nov 18, 2016","Feb 14, 2017","Younger jacks up the action in the last third, but the air goes out of a fight movie when you can see the next jab coming.",2.5/4,rotten,Peter Travers,1,Rolling Stone,"November 14, 2018",Edge of Tomorrow,100200000.0,270300000,2014,1.0816924494382023,0.7295678837986127
95,"Jun 6, 2014",Edge of Tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,15.799,1998-07-01,Armageddon,6.7,4267,R,Drama|Sports and Fitness,Ben Younger,Ben Younger,"Nov 18, 2016","Feb 14, 2017","It was the act itself, the willingness to try because they could no longer do otherwise, that draws us in and makes the story a tale of redemption, regardless of whether they ever got further than that dim basement at night.",,fresh,Mark Hughes,0,Forbes,"November 14, 2018",Edge of Tomorrow,100200000.0,270300000,2014,1.0816924494382023,0.7295678837986127
95,"Jun 6, 2014",Edge of Tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,15.799,1998-07-01,Armageddon,6.7,4267,R,Drama|Sports and Fitness,Ben Younger,Ben Younger,"Nov 18, 2016","Feb 14, 2017","It's also so effortlessly entertaining that you leave understanding why there are so many boxer biopics, rather than groaning wishing there were less.",,fresh,Vincent Mancini,0,Uproxx,"November 14, 2018",Edge of Tomorrow,100200000.0,270300000,2014,1.0816924494382023,0.7295678837986127
95,"Jun 6, 2014",Edge of Tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,15.799,1998-07-01,Armageddon,6.7,4267,R,Drama|Sports and Fitness,Ben Younger,Ben Younger,"Nov 18, 2016","Feb 14, 2017","Bleed for This is still worth seeing, despite its familiar trappings.",,fresh,Leonard Maltin,0,leonardmaltin.com,"November 14, 2018",Edge of Tomorrow,100200000.0,270300000,2014,1.0816924494382023,0.7295678837986127
95,"Jun 6, 2014",Edge of Tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,15.799,1998-07-01,Armageddon,6.7,4267,R,Drama|Sports and Fitness,Ben Younger,Ben Younger,"Nov 18, 2016","Feb 14, 2017","Bleed For This is twelve rounds of tedium, a boring boxing movie that draws most of its strength from memories of other, better experiences.",,rotten,Jordan Hoffman,0,Birth.Movies.Death.,"November 14, 2018",Edge of Tomorrow,100200000.0,270300000,2014,1.0816924494382023,0.7295678837986127
95,"Jun 6, 2014",Edge of Tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,15.799,1998-07-01,Armageddon,6.7,4267,R,Drama|Sports and Fitness,Ben Younger,Ben Younger,"Nov 18, 2016","Feb 14, 2017","A solid, but unremarkable drama.",,fresh,Mark Kermode,0,BBC.com,"November 14, 2018",Edge of Tomorrow,100200000.0,270300000,2014,1.0816924494382023,0.7295678837986127
95,"Jun 6, 2014",Edge of Tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,15.799,1998-07-01,Armageddon,6.7,4267,R,Drama|Sports and Fitness,Ben Younger,Ben Younger,"Nov 18, 2016","Feb 14, 2017","No flatfoot, no knockout, writer-director Ben Younger's ""Bleed for This"" wins on points.",,fresh,Michael Phillips,1,Los Angeles Times,"November 14, 2018",Edge of Tomorrow,100200000.0,270300000,2014,1.0816924494382023,0.7295678837986127
95,"Jun 6, 2014",Edge of Tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,15.799,1998-07-01,Armageddon,6.7,4267,R,Drama|Sports and Fitness,Ben Younger,Ben Younger,"Nov 18, 2016","Feb 14, 2017","Without Miles Teller, this boxing film is useless. Without this boxing film, Miles Teller is useless.",,rotten,Dustin Rowles,0,Pajiba,"November 14, 2018",Edge of Tomorrow,100200000.0,270300000,2014,1.0816924494382023,0.7295678837986127
95,"Jun 6, 2014",Edge of Tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,15.799,1998-07-01,Armageddon,6.7,4267,R,Drama|Sports and Fitness,Ben Younger,Ben Younger,"Nov 18, 2016","Feb 14, 2017","May not be one that goes down in history as a boxing great but with a knockout performance from star Miles Teller and plenty of heart and good humor, it's enough of a contender to warrant ringside seats.",B,fresh,Matt Oakes,0,Silver Screen Riot,"November 5, 2018",Edge of Tomorrow,100200000.0,270300000,2014,1.0816924494382023,0.7295678837986127
95,"Jun 6, 2014",Edge of Tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,15.799,1998-07-01,Armageddon,6.7,4267,R,Drama|Sports and Fitness,Ben Younger,Ben Younger,"Nov 18, 2016","Feb 14, 2017",It's a movie that dances around the ring and doesn't throw a single punch that surprises. It's certainly not a winning formula.,2.5/5,rotten,Sean Mulvihill,0,FanboyNation.com,"October 31, 2018",Edge of Tomorrow,100200000.0,270300000,2014,1.0816924494382023,0.7295678837986127
95,"Jun 6, 2014",Edge of Tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,15.799,1998-07-01,Armageddon,6.7,4267,R,Drama|Sports and Fitness,Ben Younger,Ben Younger,"Nov 18, 2016","Feb 14, 2017",A relatively solid biopic with fine performances from Miles Teller and Aaron Eckhart and a great screenplay from writer/director Ben Younger.,3.5/5,fresh,Rendy Jones,0,Rendy Reviews,"August 30, 2018",Edge of Tomorrow,100200000.0,270300000,2014,1.0816924494382023,0.7295678837986127
95,"Jun 6, 2014",Edge of Tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,15.799,1998-07-01,Armageddon,6.7,4267,R,Drama|Sports and Fitness,Ben Younger,Ben Younger,"Nov 18, 2016","Feb 14, 2017","It's the quiet moments that hoist ""Bleed for This"" like a title belt. Simple but not that simple.",3.5/4,fresh,Khari J. Sampson,0,Gwinnett Daily Post (GA),"August 24, 2018",Edge of Tomorrow,100200000.0,270300000,2014,1.0816924494382023,0.7295678837986127
95,"Jun 6, 2014",Edge of Tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,15.799,1998-07-01,Armageddon,6.7,4267,R,Drama|Sports and Fitness,Ben Younger,Ben Younger,"Nov 18, 2016","Feb 14, 2017","The second half is where it becomes more interesting, and a greater focus on this part of the story would have made for less of a viewing slog.",3/5,fresh,Alison Rowat,0,The Herald (Scotland),"August 22, 2018",Edge of Tomorrow,100200000.0,270300000,2014,1.0816924494382023,0.7295678837986127
95,"Jun 6, 2014",Edge of Tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,15.799,1998-07-01,Armageddon,6.7,4267,R,Drama|Sports and Fitness,Ben Younger,Ben Younger,"Nov 18, 2016","Feb 14, 2017",The images of someone essentially handicapped undergoing extensive physical training most definitely make for images that are both haunting and inspirational,3/5,fresh,Robert Kojder,0,Flickering Myth,"December 4, 2017",Edge of Tomorrow,100200000.0,270300000,2014,1.0816924494382023,0.7295678837986127
95,"Jun 6, 2014",Edge of Tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,15.799,1998-07-01,Armageddon,6.7,4267,R,Drama|Sports and Fitness,Ben Younger,Ben Younger,"Nov 18, 2016","Feb 14, 2017","Bleed hits every well-trod beat and expectation of the genre, and is such a rote exercise it might as well be called Boxing: The Movie, or Sports Comeback: The True Hollywood Story.",,rotten,Sarah Marrs,0,Lainey Gossip,"October 16, 2017",Edge of Tomorrow,100200000.0,270300000,2014,1.0816924494382023,0.7295678837986127
95,"Jun 6, 2014",Edge of Tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,15.799,1998-07-01,Armageddon,6.7,4267,R,Drama|Sports and Fitness,Ben Younger,Ben Younger,"Nov 18, 2016","Feb 14, 2017","Bleed for This flinches from plunging into the madness, the place where a truly interesting movie resides. Instead, it flounders in the lightweight division.",,rotten,Robert Koehler,0,Cinema Scope,"September 29, 2017",Edge of Tomorrow,100200000.0,270300000,2014,1.0816924494382023,0.7295678837986127
95,"Jun 6, 2014",Edge of Tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,15.799,1998-07-01,Armageddon,6.7,4267,R,Drama|Sports and Fitness,Ben Younger,Ben Younger,"Nov 18, 2016","Feb 14, 2017","Bleed for This"" is a boxing movie that isn't just for boxing fans.",,fresh,Diane Carson,0,KDHX (St. Louis),"August 29, 2017",Edge of Tomorrow,100200000.0,270300000,2014,1.0816924494382023,0.7295678837986127
95,"Jun 6, 2014",Edge of Tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,15.799,1998-07-01,Armageddon,6.7,4267,R,Drama|Sports and Fitness,Ben Younger,Ben Younger,"Nov 18, 2016","Feb 14, 2017","Solid in all creative departments, and downplaying melodrama and big moments for an even-handed realism, it's an accomplished piece of filmmaking.",3/5,fresh,Richard James,0,South China Morning Post,"June 5, 2017",Edge of Tomorrow,100200000.0,270300000,2014,1.0816924494382023,0.7295678837986127
95,"Jun 6, 2014",Edge of Tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,15.799,1998-07-01,Armageddon,6.7,4267,R,Drama|Sports and Fitness,Ben Younger,Ben Younger,"Nov 18, 2016","Feb 14, 2017","Teller is a knockout. He nails the hometown hero's accent, fighting style and goofball charm.",4.5/5,fresh,Rick Kisonak,0,Seven Days,"January 1, 2017",Edge of Tomorrow,100200000.0,270300000,2014,1.0816924494382023,0.7295678837986127
95,"Jun 6, 2014",Edge of Tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,15.799,1998-07-01,Armageddon,6.7,4267,R,Drama|Sports and Fitness,Ben Younger,Ben Younger,"Nov 18, 2016","Feb 14, 2017","It's a boxing movie so you know where it's headed -- though in fairness it seems pretty true to Vinny's actual story, so whaddya gonna do.",3/5,fresh,Ed Williamson,0,TheShiznit.co.uk,"January 1, 2017",Edge of Tomorrow,100200000.0,270300000,2014,1.0816924494382023,0.7295678837986127
95,"Jun 6, 2014",Edge of Tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,15.799,1998-07-01,Armageddon,6.7,4267,R,Drama|Sports and Fitness,Ben Younger,Ben Younger,"Nov 18, 2016","Feb 14, 2017",Bleed for This is the kind of film we all need right now.,4/5,fresh,Sam Watermeier,0,NUVO Newsweekly,"December 31, 2016",Edge of Tomorrow,100200000.0,270300000,2014,1.0816924494382023,0.7295678837986127
95,"Jun 6, 2014",Edge of Tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,15.799,1998-07-01,Armageddon,6.7,4267,R,Drama|Sports and Fitness,Ben Younger,Ben Younger,"Nov 18, 2016","Feb 14, 2017","An enjoyable, stirring sports movie.",3/5,fresh,Matthew Anderson,0,CineVue,"December 20, 2016",Edge of Tomorrow,100200000.0,270300000,2014,1.0816924494382023,0.7295678837986127
95,"Jun 6, 2014",Edge of Tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,15.799,1998-07-01,Armageddon,6.7,4267,R,Drama|Sports and Fitness,Ben Younger,Ben Younger,"Nov 18, 2016","Feb 14, 2017","In fight-movie terms, I'd call it a draw.",,rotten,Robert Denerstein,0,Movie Habit,"December 12, 2016",Edge of Tomorrow,100200000.0,270300000,2014,1.0816924494382023,0.7295678837986127
